RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28
102001,0,United States,Country,,127476.0,127820.0,128183.0,128921.0,129666.0,130409.0,131167.0,131974.0,132800.0,133630.0,134468.0,135325.0,136126.0,136862.0,137610.0,138409.0,139233.0,140040.0,140854.0,141696.0,142530.0,143368.0,144135.0,144869.0,145538.0,146237.0,146973.0,147753.0,148583.0,149458.0,150405.0,151395.0,152375.0,153358.0,154286.0,155211.0,156055.0,156915.0,157797.0,158751.0,159771.0,160788.0,161850.0,162971.0,164156.0,165341.0,166411.0,167433.0,168451.0,169619.0,170924.0,172350.0,173928.0,175607.0,177395.0,179152.0,180866.0,182495.0,184020.0,185568.0,187089.0,188686.0,190344.0,192247.0,194230.0,196295.0,198337.0,200392.0,202379.0,204225.0,205876.0,207355.0,208605.0,209815.0,211078.0,212446.0,213751.0,214848.0,215650.0,216255.0,216592.0,216836.0,216913.0,216957.0,216939.0,216958.0,216966.0,216983.0,216825.0,216474.0,215863.0,215219.0,214433.0,213615.0,212586.0,211546.0,210305.0,208961.0,207457.0,205886.0,204301.0,202628.0,200833.0,198784.0,196784.0,194859.0,192959.0,191065.0,189219.0,187773.0,186416.0,185154.0,183850.0,182658.0,181589.0,180557.0,179602.0,178860.0,178520.0,178377.0,178306.0,178199.0,178209.0,178376.0,178446.0,178235.0,177520.0,176572.0,175450.0,174359.0,173241.0,172227.0,171272.0,170413.0,169601.0,168748.0,167862.0,167018.0,166352.0,165769.0,165256.0,164715.0,164266.0,163860.0,163631.0,163521.0,163690.0,164014.0,164492.0,164944.0,165407.0,165847.0,166336.0,166916.0,167626.0,168424.0,169396.0,170484.0,171727.0,172982.0,174318.0,175678.0,177042.0,178306.0,179510.0,180666.0,181746.0,182779.0,183804.0,184859.0,185731.0,186447.0,187099.0,187769.0,188357.0,188762.0,189143.0,189631.0,190276.0,191005.0,191743.0,192564.0,193469.0,194410.0,195344.0,196150.0,196859.0,197538.0,198264.0,199024.0,199758.0,200628.0,201598.0,202651.0,203573.0,204564.0,205522.0,206495.0,207367.0,208201.0,209074.0,210015.0,211073.0,212163.0,213260.0,214383.0,215548.0,216793.0,217983.0,219123.0,220122.0,221123.0,222218.0,223425.0,224694.0,225993.0,227286.0,228659.0,229994.0,231314.0,232533.0,233648.0,234682.0,235662.0,236640.0,237607.0,238583.0,239577.0,240598.0,241541.0,242351.0,243051.0,243698.0,244300.0,244853.0,245413.0,246047.0,246762.0,247498.0,248327.0,249313.0,250459.0,251747.0,252970.0,253820.0,254527.0,255628.0,257548.0,260062.0,262886.0,265917.0,268967.0,272206.0,275569.0,279233.0,283101.0,287819.0,293358.0,299254.0,304661.0,309294.0,313399.0,317293.0,321634.0,326343.0,331533.0
394913,1,"New York, NY",Msa,NY,223616.0,224952.0,226154.0,228521.0,230724.0,233070.0,235535.0,238086.0,240646.0,243178.0,245611.0,247891.0,250084.0,252497.0,254858.0,257321.0,259658.0,262183.0,264639.0,267297.0,269988.0,272957.0,275691.0,278329.0,280994.0,283590.0,286117.0,288555.0,291134.0,294058.0,297208.0,301099.0,305173.0,309242.0,312851.0,316502.0,320175.0,323949.0,327997.0,331764.0,335608.0,339292.0,343188.0,346940.0,350357.0,353543.0,356519.0,359421.0,362682.0,365933.0,369415.0,372770.0,376780.0,381066.0,385816.0,390556.0,395471.0,400342.0,404938.0,409144.0,413119.0,417056.0,421158.0,426059.0,431287.0,436440.0,441181.0,445946.0,450802.0,455778.0,460156.0,464463.0,468139.0,471995.0,475036.0,477847.0,480218.0,482527.0,483984.0,484428.0,483887.0,482533.0,480821.0,478956.0,477305.0,476158.0,476215.0,476010.0,475786.0,474183.0,472344.0,470511.0,468537.0,467290.0,465815.0,464404.0,463077.0,461594.0,459577.0,457363.0,454045.0,451037.0,447641.0,444670.0,441457.0,437929.0,434264.0,430867.0,427226.0,423783.0,420464.0,417221.0,414585.0,411782.0,409248.0,406409.0,404296.0,402705.0,401799.0,401226.0,401118.0,401409.0,401228.0,401183.0,400878.0,401459.0,401866.0,401918.0,401152.0,399646.0,397797.0,395678.0,394320.0,393238.0,392741.0,391590.0,390368.0,388563.0,386917.0,385236.0,383636.0,381995.0,380204.0,378668.0,377248.0,375961.0,374900.0,374199.0,373932.0,373901.0,373692.0,373363.0,372985.0,372695.0,372852.0,373277.0,373939.0,374828.0,375935.0,377656.0,379635.0,381536.0,383246.0,384708.0,386258.0,387961.0,389750.0,391314.0,393172.0,394847.0,396802.0,398513.0,400209.0,401612.0,402459.0,403064.0,403576.0,404054.0,404474.0,405118.0,405818.0,406821.0,407524.0,408738.0,409836.0,411110.0,411813.0,412173.0,412587.0,413079.0,414324.0,415262.0,416013.0,416629.0,417718.0,419400.0,420975.0,422213.0,423168.0,424012.0,424947.0,426066.0,427352.0,428770.0,430649.0,432282.0,434367.0,436063.0,438640.0,440864.0,443212.0,445105.0,446933.0,448637.0,450288.0,451977.0,454088.0,456684.0,459616.0,462628.0,464992.0,466638.0,467344.0,468042.0,469217.0,470904.0,472740.0,474297.0,475306.0,476179.0,477072.0,478070.0,478753.0,478950.0,478919.0,478647.0,478183.0,477649.0,477355.0,477891.0,478916.0,480387.0,481799.0,483285.0,484091.0,484646.0,485857.0,488435.0,492923.0,498387.0,504392.0,510194.0,515018.0,519742.0,524094.0,528819.0,534313.0,541456.0,549362.0,556933.0,562818.0,567353.0,570896.0,574122.0,578066.0,582684.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,231615.0,232422.0,233657.0,236005.0,238524.0,240901.0,243337.0,245892.0,248326.0,250553.0,252613.0,254783.0,256451.0,258258.0,260183.0,262867.0,265499.0,267927.0,270409.0,272997.0,275681.0,278342.0,280661.0,283099.0,285110.0,287481.0,290304.0,293895.0,297979.0,302145.0,307389.0,312851.0,318410.0,323376.0,328306.0,333177.0,337279.0,341067.0,345258.0,349944.0,355783.0,360402.0,366431.0,372731.0,380201.0,386362.0,392350.0,398334.0,405375.0,413093.0,421839.0,431900.0,444237.0,456385.0,467154.0,476042.0,484990.0,493792.0,499603.0,505579.0,510907.0,518322.0,526108.0,534108.0,541807.0,549037.0,557547.0,566611.0,575922.0,585381.0,591772.0,598382.0,603977.0,609443.0,614417.0,618574.0,623809.0,627755.0,629004.0,630438.0,628665.0,628817.0,627592.0,627636.0,627796.0,627493.0,626397.0,624464.0,620988.0,617777.0,611811.0,605349.0,597425.0,589923.0,584264.0,577156.0,570802.0,561227.0,550767.0,536707.0,522316.0,509047.0,497004.0,486367.0,478823.0,471326.0,463231.0,452462.0,444778.0,440606.0,437624.0,434586.0,431568.0,427883.0,425344.0,423675.0,423778.0,424451.0,427351.0,432163.0,434104.0,433588.0,433854.0,436811.0,440563.0,439803.0,437210.0,432494.0,428367.0,424256.0,420527.0,419200.0,418484.0,418885.0,417120.0,415346.0,410418.0,409210.0,408016.0,406030.0,401613.0,397502.0,397053.0,397278.0,396658.0,395917.0,395239.0,395754.0,396837.0,398516.0,401117.0,403161.0,405561.0,409238.0,413610.0,420068.0,426414.0,435644.0,444688.0,454562.0,462687.0,471166.0,478556.0,486332.0,492867.0,498059.0,503805.0,508872.0,514566.0,517047.0,518024.0,517311.0,517336.0,517478.0,518325.0,516882.0,516422.0,516910.0,520101.0,523887.0,528488.0,533435.0,537305.0,538718.0,540633.0,542600.0,543795.0,545211.0,547232.0,551549.0,554919.0,560748.0,564667.0,568948.0,570734.0,573969.0,577105.0,580015.0,580766.0,582397.0,584660.0,589226.0,592964.0,595798.0,600259.0,603325.0,606688.0,608261.0,611447.0,615223.0,616781.0,618484.0,620690.0,625470.0,631411.0,636603.0,641524.0,646707.0,651742.0,656299.0,658854.0,661725.0,662158.0,663037.0,663488.0,666751.0,668608.0,668096.0,666933.0,664780.0,663435.0,663003.0,663973.0,664993.0,664056.0,664782.0,667500.0,671809.0,673825.0,675638.0,678620.0,684728.0,691702.0,696835.0,694922.0,692016.0,693761.0,702949.0,713583.0,723565.0,731069.0,737416.0,742561.0,750065.0,757950.0,769015.0,784711.0,804555.0,825495.0,838965.0,848093.0,852861.0,860079.0,869395.0,880197.0,892558.0
394463,3,"Chicago, IL",Msa,IL,169617.0,170017.0,170535.0,171571.0,172670.0,173758.0,174963.0,176314.0,177711.0,179084.0,180332.0,181552.0,182695.0,183706.0,184853.0,185980.0,187369.0,188654.0,189952.0,191265.0,192592.0,194010.0,195187.0,196251.0,197159.0,198217.0,199492.0,200564.0,201765.0,202864.0,204337.0,205842.0,207298.0,208636.0,209594.0,210751.0,211866.0,213221.0,214441.0,215835.0,217035.0,218132.0,219147.0,220453.0,221925.0,223317.0,224550.0,225653.0,226991.0,228264.0,229570.0,231034.0,232650.0,234522.0,236213.0,237937.0,239390.0,240915.0,242436.0,244174.0,245777.0,247482.0,249145.0,251053.0,253037.0,255060.0,256916.0,258680.0,260578.0,262441.0,264044.0,265584.0,267078.0,268560.0,270061.0,271359.0,272790.0,273606.0,274299.0,274760.0,275119.0,275270.0,275351.0,275616.0,276197.0,276750.0,277112.0,277054.0,276737.0,276240.0,275586.0,274896.0,273801.0,272731.0,271709.0,270471.0,269220.0,266176.0,265581.0,262883.0,262755.0,259561.0,258586.0,255184.0,253106.0,249402.0,246442.0,242489.0,238133.0,235099.0,231892.0,230620.0,228351.0,226973.0,225380.0,223940.0,221465.0,219279.0,217130.0,216490.0,215369.0,215077.0,213562.0,214144.0,213370.0,214128.0,211599.0,210204.0,207467.0,205755.0,202832.0,200322.0,198048.0,196286.0,195169.0,193589.0,192901.0,191444.0,191014.0,189641.0,188492.0,186038.0,184624.0,182360.0,181270.0,179129.0,178982.0,178659.0,179116.0,178993.0,178179.0,177353.0,176386.0,176735.0,177125.0,177435.0,178166.0,179242.0,180227.0,181526.0,182762.0,184843.0,186514.0,188573.0,190173.0,192346.0,193321.0,194661.0,195402.0,196899.0,197675.0,198138.0,198810.0,199910.0,200785.0,200996.0,201325.0,201580.0,202037.0,202567.0,203060.0,203695.0,204592.0,205872.0,206834.0,206881.0,206846.0,206671.0,206690.0,206682.0,206911.0,207761.0,208843.0,210656.0,211993.0,212958.0,213419.0,213788.0,214412.0,214862.0,215319.0,215823.0,216846.0,218341.0,220194.0,221883.0,223672.0,224957.0,225918.0,226063.0,226141.0,226301.0,226949.0,227850.0,228987.0,230418.0,232015.0,233365.0,234163.0,234645.0,235097.0,235529.0,235939.0,236236.0,236882.0,237383.0,238155.0,238772.0,239305.0,240044.0,240508.0,241013.0,241071.0,240999.0,240960.0,240891.0,240887.0,240780.0,240787.0,241000.0,241479.0,242085.0,242613.0,242740.0,242573.0,242543.0,243552.0,245211.0,248087.0,250934.0,253727.0,255945.0,257472.0,259788.0,261896.0,264929.0,267674.0,271484.0,275638.0,279744.0,282808.0,285461.0,288149.0,290863.0,293492.0,296053.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,130750.0,130854.0,130941.0,131154.0,131376.0,131562.0,131762.0,132130.0,132587.0,133119.0,133605.0,134100.0,134313.0,133991.0,133709.0,133589.0,133808.0,133875.0,133948.0,134243.0,134471.0,134674.0,134724.0,134871.0,135013.0,135308.0,135683.0,136228.0,136726.0,137415.0,138030.0,138671.0,139129.0,139546.0,139939.0,140304.0,140576.0,140719.0,140907.0,141104.0,141287.0,141482.0,141546.0,141714.0,141885.0,142159.0,142370.0,142381.0,143144.0,144641.0,147077.0,148974.0,150035.0,150384.0,150525.0,150909.0,151253.0,151624.0,151856.0,152032.0,152753.0,153091.0,153484.0,153630.0,154098.0,154570.0,154840.0,155159.0,155494.0,155501.0,155602.0,155455.0,155469.0,155702.0,156022.0,156633.0,157288.0,157919.0,158244.0,158359.0,158596.0,159367.0,159847.0,160359.0,160012.0,159570.0,159107.0,159318.0,159795.0,160221.0,160591.0,160993.0,161578.0,161916.0,162119.0,162282.0,161299.0,160018.0,158446.0,157870.0,157467.0,157190.0,157061.0,156500.0,155609.0,154473.0,153612.0,153054.0,152631.0,152682.0,152840.0,153157.0,153359.0,153312.0,153367.0,153123.0,153087.0,152979.0,153502.0,153892.0,153848.0,153587.0,153356.0,153711.0,153840.0,153890.0,153329.0,152504.0,151447.0,150540.0,149608.0,149090.0,148661.0,148154.0,147662.0,146962.0,146567.0,145983.0,145909.0,145761.0,145829.0,145690.0,145522.0,145121.0,144822.0,145209.0,145796.0,146480.0,146943.0,147522.0,148252.0,148688.0,149055.0,149379.0,150054.0,150732.0,151529.0,152216.0,153170.0,154142.0,155225.0,156339.0,157520.0,158461.0,159504.0,160666.0,162065.0,163310.0,164269.0,165333.0,166305.0,167276.0,168175.0,169272.0,170025.0,170769.0,171298.0,172297.0,173576.0,175033.0,176642.0,178208.0,179934.0,181665.0,183470.0,185279.0,187045.0,188221.0,189286.0,190468.0,192130.0,194035.0,195683.0,197397.0,198931.0,200760.0,202690.0,204540.0,206441.0,207787.0,209251.0,210789.0,212765.0,214859.0,216677.0,218566.0,220016.0,221663.0,223152.0,224734.0,226026.0,227307.0,228925.0,230761.0,232602.0,234247.0,236064.0,238071.0,240034.0,241578.0,242745.0,243874.0,244860.0,246077.0,247093.0,248180.0,249235.0,250553.0,252268.0,253404.0,254046.0,254090.0,254213.0,254215.0,254289.0,254988.0,256148.0,256708.0,256960.0,256855.0,257860.0,258807.0,260067.0,260682.0,261097.0,261705.0,262761.0,265122.0,267726.0,270834.0,273223.0,275829.0,278158.0,281545.0,285576.0,291116.0,297548.0,304892.0,312720.0,320640.0,327850.0,333944.0,339425.0,345317.0,352749.0,361270.0
394974,5,"Philadelphia, PA",Msa,PA,129234.0,129666.0,129927.0,130573.0,131096.0,131688.0,132232.0,132810.0,133453.0,134118.0,134723.0,135258.0,135801.0,136453.0,137202.0,137979.0,138699.0,139457.0,140329.0,141292.0,142319.0,143252.0,144242.0,145008.0,145826.0,146598.0,147585.0,148690.0,149820.0,151092.0,152431.0,154132.0,155931.0,157723.0,159219.0,160743.0,162159.0,163590.0,164916.0,166447.0,168154.0,170022.0,172040.0,174139.0,176260.0,178170.0,179952.0,181449.0,182924.0,184350.0,185996.0,187851.0,190115.0,192713.0,195638.0,198762.0,201543.0,203861.0,205789.0,207949.0,210307.0,212349.0,214281.0,216309.0,219011.0,222047.0,225236.0,228267.0,231033.0,233758.0,236119.0,238327.0,239918.0,241493.0,243037.0,244880.0,246718.0,248416.0,249792.0,250680.0,251133.0,251361.0,251334.0,251146.0,250814.0,250767.0,251275.0,251847.0,252692.0,253047.0,253265.0,252763.0,252116.0,251672.0,251280.0,250786.0,249816.0,249453.0,249336.0,249485.0,248775.0,247541.0,245797.0,243991.0,242056.0,240230.0,238612.0,237137.0,235761.0,234814.0,234408.0,234182.0,233644.0,232777.0,231600.0,230515.0,229469.0,229048.0,229001.0,229086.0,229263.0,229300.0,229483.0,229691.0,230018.0,230157.0,229699.0,228538.0,226839.0,224960.0,223087.0,221599.0,220486.0,219809.0,219195.0,218240.0,216863.0,215239.0,213776.0,212596.0,211434.0,210369.0,209397.0,208674.0,207919.0,207208.0,206917.0,206900.0,206842.0,206360.0,205670.0,205000.0,204593.0,204271.0,204189.0,204112.0,204407.0,204727.0,205278.0,205886.0,206784.0,207718.0,208609.0,209174.0,209785.0,210224.0,210791.0,211133.0,211719.0,212285.0,212656.0,212506.0,212521.0,212691.0,212973.0,212841.0,212666.0,212590.0,212765.0,213091.0,213411.0,213666.0,214018.0,214519.0,214794.0,214893.0,214937.0,215200.0,215406.0,215432.0,215410.0,215424.0,215679.0,216052.0,216333.0,216744.0,217168.0,217922.0,218428.0,218961.0,219394.0,220088.0,220803.0,221805.0,222886.0,223806.0,224479.0,225056.0,225688.0,226169.0,226500.0,226982.0,227639.0,228656.0,229682.0,230814.0,231733.0,232941.0,234404.0,235900.0,236876.0,237381.0,237849.0,238379.0,239171.0,239901.0,240950.0,241951.0,242982.0,243728.0,244586.0,245238.0,245866.0,246091.0,246521.0,246968.0,247440.0,247852.0,248355.0,249229.0,250151.0,251146.0,251646.0,252669.0,253476.0,254790.0,256403.0,259000.0,262145.0,265806.0,269307.0,272970.0,276184.0,279287.0,282371.0,285680.0,290010.0,294820.0,299329.0,302933.0,305783.0,308225.0,310695.0,312964.0,315500.0,318035.0
394692,6,"Houston, TX",Msa,TX,126027.0,126105.0,125986.0,126105.0,126112.0,126314.0,126443.0,126721.0,127076.0,127310.0,127828.0,128303.0,128552.0,128534.0,128077.0,127879.0,127821.0,128015.0,128178.0,128069.0,128164.0,128317.0,128537.0,128650.0,128783.0,129020.0,129571.0,130201.0,130801.0,131305.0,131813.0,132466.0,133000.0,133417.0,133693.0,133939.0,134319.0,134643.0,135048.0,135284.0,135520.0,135718.0,135935.0,136195.0,136354.0,136557.0,136702.0,136945.0,137416.0,138519.0,140299.0,141630.0,142952.0,143331.0,144318.0,144828.0,145674.0,146332.0,146986.0,147752.0,148443.0,149159.0,149697.0,150134.0,150325.0,150561.0,150667.0,150683.0,150620.0,150503.0,150660.0,150715.0,150885.0,150848.0,151062.0,151368.0,152047.0,152566.0,153155.0,153662.0,154318.0,155055.0,155673.0,156358.0,156683.0,156682.0,156476.0,156706.0,157239.0,157951.0,158351.0,158824.0,159160.0,159507.0,159716.0,159974.0,159464.0,158949.0,158350.0,158318.0,158079.0,157774.0,157509.0,156870.0,156061.0,155308.0,154406.0,153474.0,152494.0,152383.0,152413.0,152655.0,152898.0,153380.0,153962.0,154092.0,153884.0,153416.0,153417.0,153623.0,153621.0,153722.0,154070.0,154658.0,155030.0,154828.0,153980.0,152611.0,151469.0,150650.0,150156.0,149653.0,149077.0,148447.0,147589.0,146956.0,146466.0,146187.0,146067.0,145986.0,145786.0,145496.0,144627.0,144054.0,143863.0,144227.0,144819.0,145228.0,145744.0,146078.0,146627.0,147125.0,147462.0,147489.0,147783.0,148124.0,148932.0,149917.0,151543.0,153245.0,154843.0,156096.0,157370.0,158707.0,160058.0,161461.0,162762.0,163984.0,165373.0,166848.0,168083.0,168996.0,169827.0,171091.0,172466.0,174066.0,175605.0,177025.0,178359.0,179749.0,181302.0,182743.0,184362.0,185780.0,187180.0,188305.0,189026.0,189508.0,190001.0,190912.0,191768.0,192568.0,193585.0,194474.0,195025.0,195223.0,195806.0,196518.0,197211.0,197473.0,197732.0,198028.0,198983.0,200072.0,200737.0,201265.0,201788.0,202481.0,202928.0,203387.0,203662.0,203900.0,204218.0,204815.0,205564.0,206263.0,206934.0,207424.0,207930.0,208882.0,209891.0,210801.0,211372.0,212281.0,213257.0,214272.0,215056.0,215757.0,216728.0,217569.0,218059.0,218083.0,218181.0,218608.0,219082.0,219524.0,219829.0,220557.0,221287.0,221935.0,221886.0,222114.0,222713.0,223743.0,224335.0,224746.0,225202.0,226237.0,228156.0,230310.0,232709.0,234954.0,237265.0,239890.0,241789.0,244243.0,247410.0,252669.0,258472.0,264471.0,269340.0,273629.0,276790.0,280204.0,283653.0,287957.0
395209,7,"Washington, DC",Msa,DC,192425.0,192671.0,193049.0,193852.0,194967.0,196193.0,197720.0,199369.0,201020.0,202670.0,204284.0,206169.0,207832.0,209349.0,210973.0,213024.0,215374.0,217753.0,220162.0,222647.0,225066.0,227348.0,229648.0,231934.0,234017.0,235970.0,238098.0,240686.0,243661.0,246881.0,250367.0,254012.0,257457.0,260576.0,263302.0,265998.0,268357.0,271129.0,274041.0,277368.0,280649.0,284135.0,287756.0,291321.0,294960.0,298605.0,302021.0,305166.0,308088.0,311704.0,315784.0,320814.0,326513.0,333039.0,340516.0,347991.0,355519.0,361499.0,366719.0,371893.0,377844.0,383718.0,389882.0,397212.0,405784.0,414150.0,421816.0,428525.0,435122.0,440978.0,445641.0,449913.0,453576.0,457419.0,461342.0,464624.0,467088.0,467958.0,468224.0,467691.0,465404.0,462264.0,459803.0,458312.0,457039.0,455693.0,454512.0,453997.0,452738.0,450040.0,446482.0,442824.0,439923.0,436343.0,432452.0,427837.0,423667.0,419059.0,413727.0,407841.0,401088.0,394783.0,388193.0,382203.0,375969.0,370518.0,365849.0,361952.0,357537.0,353270.0,349250.0,346060.0,344109.0,342676.0,341232.0,339421.0,337402.0,336307.0,336286.0,337507.0,339312.0,340260.0,341569.0,342939.0,344700.0,344936.0,343922.0,342197.0,340775.0,339559.0,338135.0,337152.0,336783.0,337606.0,337972.0,338122.0,337186.0,336706.0,335466.0,334369.0,332789.0,331829.0,331919.0,332067.0,332365.0,332888.0,334489.0,336004.0,337096.0,338057.0,339126.0,339983.0,340696.0,342241.0,344726.0,347492.0,350456.0,353157.0,355710.0,357897.0,360115.0,362023.0,363915.0,365874.0,368788.0,371660.0,374600.0,376477.0,378313.0,380256.0,381941.0,383123.0,382933.0,382456.0,382093.0,381602.0,381644.0,381787.0,382257.0,382559.0,382350.0,383033.0,383813.0,384105.0,383823.0,383411.0,383206.0,382785.0,382715.0,383338.0,384091.0,385141.0,385987.0,386255.0,386420.0,387190.0,388557.0,389382.0,389777.0,390039.0,391115.0,392198.0,393469.0,394964.0,397051.0,399698.0,401102.0,401846.0,401364.0,401693.0,402076.0,403420.0,404778.0,406648.0,408550.0,409788.0,410691.0,411635.0,413183.0,414849.0,416485.0,417929.0,419064.0,419884.0,420624.0,421671.0,422639.0,424288.0,425984.0,427930.0,429211.0,429989.0,430285.0,430539.0,430459.0,431325.0,432617.0,434599.0,436390.0,437811.0,438817.0,439934.0,441261.0,443180.0,444253.0,445860.0,448509.0,452587.0,457280.0,461917.0,466780.0,471414.0,475926.0,480745.0,486552.0,493363.0,500553.0,507309.0,512344.0,515940.0,518393.0,521265.0,524174.0,527577.0,531355.0,536402.0
